name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
KCHO,2021-07-22T05:00:00,20,20,16.2,78.76,0,0,,,,,5.4,340,1018.7,0,14,0,0,0,,Clear,clear-night,KCHO
KCHO,2021-07-22T06:00:00,19.4,19.4,15.7,79.18,0,0,,,,,0,0,1019,0,10,33.3,0.1,0,,Clear,clear-night,KCHO
KCHO,2021-07-22T07:00:00,18.9,18.9,16.2,84.33,0,0,,,,,0,0,1019.6,0,11,178.3,0.6,2,,Clear,clear-day,KCHO
KCHO,2021-07-22T08:00:00,21.8,21.8,16.8,73.25,0,0,,,,,0,0,1020,0,13,311,1.1,3,,Clear,clear-day,KCHO
KCHO,2021-07-22T09:00:00,23.4,23.4,16.2,63.97,0,0,,,,,13,20,1020.6,0,14,445.9,1.6,4,,Clear,clear-day,KCHO
KCHO,2021-07-22T10:00:00,24.4,24.4,14.4,53.67,0,0,,,,,5.4,80,1021.1,0,16,478.3,1.7,5,,Clear,clear-day,KCHO
KCHO,2021-07-22T11:00:00,25.7,25.7,13.4,46.54,0,0,,,,,9.4,100,1020.9,0,16,493.4,1.8,5,,Clear,clear-day,KCHO
KCHO,2021-07-22T12:00:00,26.8,27,14.4,46.54,0,0,,,,,5.4,340.9,1020.8,25,16,531.8,1.9,5,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2021-07-22T13:00:00,28.4,28.2,14.4,42.38,0,0,,,,,13,30,1020.5,88,16,713.8,2.6,7,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2021-07-22T14:00:00,27.9,27.7,13.9,42.24,0,0,,,,,0,0,1019.8,88,16,838.8,3,8,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2021-07-22T15:00:00,29.4,29,14.4,39.99,0,0,,,,,5.4,40,1019.3,25,16,814.8,2.9,8,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2021-07-22T16:00:00,30,29.6,15,40.16,0,0,,,,,14.8,80,1018.9,25,16,668.3,2.4,7,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2021-07-22T17:00:00,29.4,28.8,13.9,38.72,0,0,,,,,5.4,92.6,1018.9,0,16,486.4,1.8,5,,Clear,clear-day,KCHO
KCHO,2021-07-22T18:00:00,28.9,28.6,14.4,41.17,0,0,,,,,13,80,1019.1,0,16,286.8,1,3,,Clear,clear-day,KCHO
KCHO,2021-07-22T19:00:00,27.9,27.8,14.4,43.63,0,0,,,,,11.2,60,1019.4,0,16,101.7,0.4,1,,Clear,clear-day,KCHO
KCHO,2021-07-22T20:00:00,26.2,26.2,14.4,48.21,0,0,,,,,7.6,70,1020.1,0,16,4,0,0,,Clear,clear-day,KCHO
KCHO,2021-07-22T21:00:00,25,25,14.4,51.77,0,0,,,,,5.4,70,1020.7,25,16,0,0,0,,Partially cloudy,partly-cloudy-night,KCHO
KCHO,2021-07-22T22:00:00,22.9,22.9,15,61.06,0,0,,,,,0,0,1021.3,88,16,0,0,0,,Partially cloudy,partly-cloudy-night,KCHO
KCHO,2021-07-22T23:00:00,21.8,21.8,14.4,62.81,0,0,,,,,7.6,350,1021.6,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2021-07-23T00:00:00,21.8,21.8,15,65.29,0,0,,,,,5.4,350,1021.5,50,16,0,0,0,,Partially cloudy,partly-cloudy-night,KCHO
KCHO,2021-07-23T01:00:00,20,20,15,72.93,0,0,,,,,5.4,340,1021.5,50,16,0,0,0,,Partially cloudy,partly-cloudy-night,KCHO
KCHO,2021-07-23T02:00:00,20,20,14.4,70.16,0,0,,,,,0,0,1021.2,25,16,0,0,0,,Partially cloudy,partly-cloudy-night,KCHO
KCHO,2021-07-23T03:00:00,20.7,20.7,14.4,67.19,0,0,,,,,0,0,1020.8,100,16,0,0,0,,Overcast,cloudy,KCHO
KCHO,2021-07-23T04:00:00,19.4,19.4,14.4,72.82,0,0,,,,,0,0,1020.4,100,16,0,0,0,,Overcast,cloudy,KCHO
KCHO,2021-07-23T05:00:00,18.9,18.9,14.4,75.13,0,0,,,,,0,0,1020.6,88,16,0,0,0,,Partially cloudy,partly-cloudy-night,KCHO
KCHO,2021-07-23T06:00:00,18.9,18.9,13.9,72.73,0,0,,,,,0,0,1020.8,0,16,10.8,0,0,,Clear,clear-night,KCHO
KCHO,2021-07-23T07:00:00,19.4,19.4,15,75.7,0,0,,,,,0,0,1021.7,100,16,77.1,0.3,1,,Overcast,cloudy,KCHO
KCHO,2021-07-23T08:00:00,20.7,20.7,15,69.84,0,0,,,,,0,0,1021.9,50,16,313,1.1,3,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2021-07-23T09:00:00,22.3,22.3,15.7,66.24,0,0,,,,,0,0,1022.2,50,16,560.8,2,6,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2021-07-23T10:00:00,25,25,14.4,51.77,0,0,,,,,7.6,343.4,1022.3,50,16,726,2.6,7,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2021-07-23T11:00:00,26.8,26.9,13.4,43.61,0,0,,,,,7.6,50,1021.9,0,16,851.5,3.1,9,,Clear,clear-day,KCHO
KCHO,2021-07-23T12:00:00,28.4,27.9,12.9,38.44,0,0,,,,,9.4,186.5,1021.5,0,16,926.3,3.3,9,,Clear,clear-day,KCHO
KCHO,2021-07-23T13:00:00,28.4,27.8,12.3,36.96,0,0,,,,,11.2,360,1021.1,0,16,943.8,3.4,9,,Clear,clear-day,KCHO
KCHO,2021-07-23T14:00:00,29.4,28.6,12.9,36.28,0,0,,,,,11.2,50,1020.6,0,16,896.8,3.2,9,,Clear,clear-day,KCHO
KCHO,2021-07-23T15:00:00,29.4,28.6,12.9,36.28,0,0,,,,,14.8,160,1020.2,25,16,798.3,2.9,8,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2021-07-23T16:00:00,29.4,28.7,13.4,37.48,0,0,,,,,9.4,183.6,1019.7,0,16,649.8,2.3,6,,Clear,clear-day,KCHO
KCHO,2021-07-23T17:00:00,30,29.2,13.4,36.21,0,0,,,,,5.4,160.3,1019.1,0,16,472.1,1.7,5,,Clear,clear-day,KCHO
KCHO,2021-07-23T18:00:00,30.7,30,13.9,35.93,0,0,,,,,9.4,40,1018.7,0,16,279.9,1,3,,Clear,clear-day,KCHO
KCHO,2021-07-23T19:00:00,28.4,28.3,15,44.05,0,0,,,,,13,60,1018.5,0,16,99.3,0.4,1,,Clear,clear-day,KCHO
KCHO,2021-07-23T20:00:00,27.3,27.6,15.7,49.13,0,0,,,,,7.6,60,1018.9,0,16,3.7,0,0,,Clear,clear-day,KCHO
KCHO,2021-07-23T21:00:00,25.7,25.7,15.7,54,0,0,,,,,7.6,90,1018.8,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2021-07-23T22:00:00,22.9,22.9,16.2,65.94,0,0,,,,,0,0,1019.7,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2021-07-23T23:00:00,22.3,22.3,16.8,71.05,0,0,,,,,5.4,350,1020.2,25,16,0,0,0,,Partially cloudy,partly-cloudy-night,KCHO
KCHO,2021-07-24T00:00:00,22.3,22.3,16.8,71.05,0,0,,,,,5.4,50,1020.2,100,16,0,0,0,,Overcast,cloudy,KCHO
KCHO,2021-07-24T01:00:00,21.2,21.2,16.2,73.14,0,0,,,,,7.6,330,1019.9,25,16,0,0,0,,Partially cloudy,partly-cloudy-night,KCHO
KCHO,2021-07-24T02:00:00,21.2,21.2,16.2,73.14,0,0,,,,,0,0,1019.3,100,16,0,0,0,,Overcast,cloudy,KCHO
KCHO,2021-07-24T03:00:00,21.2,21.2,16.2,73.14,0,0,,,,,0,0,1019.1,100,16,0,0,0,,Overcast,cloudy,KCHO
KCHO,2021-07-24T04:00:00,20.7,20.7,16.2,75.42,0,0,,,,,0,0,1018.7,100,16,0,0,0,,Overcast,cloudy,KCHO
KCHO,2021-07-24T05:00:00,20,20,16.8,81.82,0,0,,,,,0,0,1018.7,100,16,0,0,0,,Overcast,cloudy,KCHO
KCHO,2021-07-24T06:00:00,19.4,19.4,16.2,81.75,0,0,,,,,0,0,1018.9,50,16,30.8,0.1,0,,Partially cloudy,partly-cloudy-night,KCHO
KCHO,2021-07-24T07:00:00,20.7,20.7,16.8,78.36,0,0,,,,,0,0,1018.8,0,16,174.7,0.6,2,,Clear,clear-day,KCHO
KCHO,2021-07-24T08:00:00,21.8,21.8,17.3,75.6,0,0,,,,,0,0,1019.2,100,16,360.6,1.3,4,,Overcast,cloudy,KCHO
KCHO,2021-07-24T09:00:00,23.4,23.4,17.9,71.25,0,0,,,,,0,0,1019.2,100,16,544.8,2,5,,Overcast,cloudy,KCHO
KCHO,2021-07-24T10:00:00,25,25,18.4,66.79,0,0,,,,,11.2,220,1018.9,88,16,702.3,2.5,7,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2021-07-24T11:00:00,26.8,27.9,18.9,61.94,0,0,,,,,13,200,1018.7,50,16,780.5,2.8,8,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2021-07-24T12:00:00,28.4,29.8,19.4,58.19,0,0,,,,29.5,14.8,190,1018.5,50,14,842.5,3,8,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2021-07-24T13:00:00,28.9,30.3,19.4,56.53,0,0,,,,,9.4,200,1018.1,50,14,850.5,3.1,9,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2021-07-24T14:00:00,30,31.5,19.4,53.05,0,0,,,,,9.4,179.9,1017.7,50,14,802.8,2.9,8,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2021-07-24T15:00:00,30.7,32.2,19.4,50.97,0,0,,,,,5.4,171.2,1017,50,14,621.8,2.2,6,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2021-07-24T16:00:00,31.8,33.8,20,49.69,0,0,,,,,11.2,130,1016.1,50,14,448.1,1.6,4,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2021-07-24T17:00:00,30.7,32.2,19.4,50.97,0,0,,,,,9.4,160,1015.7,88,13,356.3,1.3,4,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2021-07-24T18:00:00,29.4,32.3,21.8,63.68,0,0,,,,,13,130,1015.6,100,11,222.9,0.8,2,,Overcast,cloudy,KCHO
KCHO,2021-07-24T19:00:00,27.9,29.8,20.7,64.94,0,0,,,,,14.8,130,1015.2,88,13,80.4,0.3,1,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2021-07-24T20:00:00,25,25,20.7,77.05,0,0,,,,,16.6,170,1015.8,50,16,2.9,0,0,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2021-07-24T21:00:00,24.4,24.4,20.7,79.87,0,0,,,,,11.2,180,1016.1,100,16,0,0,0,,Overcast,cloudy,KCHO
KCHO,2021-07-24T22:00:00,23.9,23.9,21.2,84.87,0,0,,,,,13,180,1016.2,100,16,0,0,0,,Overcast,cloudy,KCHO
KCHO,2021-07-24T23:00:00,23.9,23.9,21.2,84.87,0,0,,,,,9.4,200,1016.1,100,16,0,0,0,,Overcast,cloudy,KCHO
KCHO,2021-07-25T00:00:00,23.9,23.9,21.2,84.87,0,0,,,,27.7,16.6,200,1015.9,100,16,0,0,0,,Overcast,cloudy,KCHO
KCHO,2021-07-25T01:00:00,23.4,23.4,21.2,87.47,0,0,,,,,13,190,1015.9,50,13,0,0,0,,Partially cloudy,partly-cloudy-night,KCHO
KCHO,2021-07-25T02:00:00,23.4,23.4,21.2,87.47,0,0,,,,,11.2,190,1015.7,100,11,0,0,0,,Overcast,cloudy,KCHO
KCHO,2021-07-25T03:00:00,23.4,23.4,21.2,87.47,0,0,,,,,7.6,170,1015.3,88,11,0,0,0,,Partially cloudy,partly-cloudy-night,KCHO
KCHO,2021-07-25T04:00:00,22.9,22.9,21.2,90.15,0,0,,,,,9.4,190,1014.5,100,10,0,0,0,,Overcast,cloudy,KCHO
KCHO,2021-07-25T05:00:00,22.9,22.9,20.7,87.42,0,0,,,,,13,200,1013.8,0,10,0,0,0,,Clear,clear-night,KCHO
KCHO,2021-07-25T06:00:00,22.3,22.3,20.7,90.67,0,0,,,,,13,190,1013.8,0,10,26.5,0.1,0,,Clear,clear-night,KCHO
KCHO,2021-07-25T07:00:00,22.9,22.9,20.7,87.42,0,0,,,,,13,180,1013.9,0,6,132.3,0.5,1,,Clear,clear-day,KCHO
KCHO,2021-07-25T08:00:00,23.9,23.9,21.8,88.05,0,0,,,,,13,190,1014.3,0,8,328.1,1.2,3,,Clear,clear-day,KCHO
KCHO,2021-07-25T09:00:00,24.4,24.4,21.8,85.44,0,0,,,,,14.8,190,1014.8,88,10,536.3,1.9,5,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2021-07-25T10:00:00,26.2,26.2,21.8,76.76,0,0,,,,,6.1,226.9,1014.5,50,11,704.8,2.5,7,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2021-07-25T11:00:00,25.7,25.7,22.3,81.52,0,0,,,,,13,180,1014.2,25,14,772.8,2.8,8,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2021-07-25T12:00:00,28.9,31.6,21.8,65.54,0,0,,,,,18.4,180,1014.1,0,14,822,3,8,,Clear,clear-day,KCHO
KCHO,2021-07-25T13:00:00,30.7,33.4,21.2,56.96,0,0,,,,,13,180,1013.7,25,16,833,3,8,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2021-07-25T14:00:00,31.2,33.7,20.7,53.68,0,0,,,,,13,190,1013.1,0,16,819.5,3,8,,Clear,clear-day,KCHO
KCHO,2021-07-25T15:00:00,31.2,34,21.2,55.36,0,0,,,,,13,160,1012.6,50,16,639.5,2.3,6,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2021-07-25T16:00:00,31.2,34,21.2,55.36,0,0,,,,,9.4,193.8,1012.1,88,16,449.5,1.6,4,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2021-07-25T17:00:00,27.3,29.2,21.2,69.36,0.3,100,rain,,,,13,170,1011.9,88,16,265.9,1,3,,"Rain, Partially cloudy",rain,KCHO
KCHO,2021-07-25T18:00:00,28.4,31.7,22.9,72.14,0,0,,,,,11.2,190,1011.6,25,16,146.9,0.5,1,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2021-07-25T19:00:00,28.4,32,23.4,74.36,0,0,,,,,14.8,160,1011.3,88,16,49,0.2,0,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2021-07-25T20:00:00,26.2,26.2,22.9,82.08,0,0,,,,,13,180,1011.8,25,14,1.6,0,0,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2021-07-25T21:00:00,26.2,26.2,23.4,84.6,0,0,,,,,13,190,1012.5,25,16,0,0,0,,Partially cloudy,partly-cloudy-night,KCHO
KCHO,2021-07-25T22:00:00,26.2,26.2,22.9,82.08,0,0,,,,,13,190,1012.9,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2021-07-25T23:00:00,25,25,21.8,82.43,0,0,,,,,7.6,210,1013,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2021-07-26T00:00:00,23.6,23.6,21.5,88.02,0,0,,,,,4.3,208.2,,91.8,,0,0,0,,Overcast,cloudy,remote
KCHO,2021-07-26T01:00:00,23.3,23.3,21.3,88.54,0,0,,,,,4.3,213.2,,82.5,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
KCHO,2021-07-26T02:00:00,23,23,21,88.51,0,0,,,,,4.3,217.5,,79.3,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
KCHO,2021-07-26T03:00:00,22.7,22.7,20.9,89.59,0,0,,,,,4.3,223.6,,76.7,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
KCHO,2021-07-26T04:00:00,22.4,22.4,20.8,90.67,0,0,,,,,4,228.4,,82,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
KCHO,2021-07-26T05:00:00,22.2,22.2,20.9,92.35,0,0,,,,,4,231.7,,74.2,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
KCHO,2021-07-26T06:00:00,21.2,21.2,20.7,96.97,0,0,,,,,0,0,1013.5,0,8,14.6,0.1,0,,Clear,clear-night,KCHO
KCHO,2021-07-26T07:00:00,21.2,21.2,20.7,96.97,0,0,,,,,0,0,1013.6,25,1,81.7,0.3,1,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2021-07-26T08:00:00,23.4,23.4,21.8,90.74,0,0,,,,,0,0,1013.7,0,6,188,0.7,2,,Clear,clear-day,KCHO
KCHO,2021-07-26T09:00:00,26.2,26.2,22.3,79.14,0,0,,,,,0,0,1014,0,14,263.5,0.9,3,,Clear,clear-day,KCHO
KCHO,2021-07-26T10:00:00,28.9,32,22.3,67.57,0,0,,,,,0,0,1014.2,25,16,316.5,1.1,3,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2021-07-26T11:00:00,31.8,33.8,20,49.69,0,0,,,,,9.4,261.7,1014,25,16,376.9,1.4,4,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2021-07-26T12:00:00,31.8,33.4,19.4,47.87,0,0,,,,,5.4,236.6,1014.6,25,16,369.6,1.3,4,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2021-07-26T13:00:00,32.9,35.1,20,46.69,0,0,,,,,7.6,221.2,1014.6,88,16,357.9,1.3,4,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2021-07-26T14:00:00,32.9,35.6,20.7,48.76,0,0,,,,,7.6,214.1,1014.2,0,16,343.1,1.2,3,,Clear,clear-day,KCHO
KCHO,2021-07-26T15:00:00,30.7,33.4,21.2,56.96,0,0,,,,,5.4,212.4,1013.6,50,16,286.3,1,3,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2021-07-26T16:00:00,31.8,34.4,20.7,51.88,0,0,,,,,7.6,70,1013.6,0,16,250.4,0.9,3,,Clear,clear-day,KCHO
KCHO,2021-07-26T17:00:00,32.3,35.3,21.2,52.01,0,0,,,,,7.6,190,1013.2,0,16,224.4,0.8,2,,Clear,clear-day,KCHO
KCHO,2021-07-26T18:00:00,31.8,35.3,21.8,55.5,0,0,,,,,13,150,1012.7,50,16,155.1,0.6,2,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2021-07-26T19:00:00,30.7,33.9,21.8,59.09,0,0,,,,,0,0,1012.2,0,16,62.2,0.2,1,,Clear,clear-day,KCHO
KCHO,2021-07-26T20:00:00,28.9,32,22.3,67.57,0,0,,,,,5.4,220,1012.6,0,16,2.3,0,0,,Clear,clear-day,KCHO
KCHO,2021-07-26T21:00:00,27.9,30,21.2,66.96,0,0,,,,,5.4,213,1013.7,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2021-07-26T22:00:00,25,25,22.3,84.99,0.5,100,rain,,,,5.4,270,1014.4,88,14,0,0,0,,"Rain, Partially cloudy",rain,KCHO
KCHO,2021-07-26T23:00:00,24.4,24.4,22.3,88.09,0,0,,,,,5.4,10,1014.6,88,13,0,0,0,,Partially cloudy,partly-cloudy-night,KCHO
KCHO,2021-07-27T00:00:00,23.4,23.4,20.7,84.82,0,0,,,,,7.6,120,1015.1,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2021-07-27T01:00:00,22.9,22.9,20.7,87.42,0,0,,,,,5.4,270,1015,0,14,0,0,0,,Clear,clear-night,KCHO
KCHO,2021-07-27T02:00:00,22.9,22.9,20.7,87.42,0,0,,,,,0,0,1014.6,0,13,0,0,0,,Clear,clear-night,KCHO
KCHO,2021-07-27T03:00:00,22.3,22.3,20.7,90.67,0,0,,,,,5.4,160,1013.9,0,11,0,0,0,,Clear,clear-night,KCHO
KCHO,2021-07-27T04:00:00,21.8,21.8,20,89.52,0,0,,,,,0,0,1013.8,0,4,0,0,0,,Clear,clear-night,KCHO
KCHO,2021-07-27T05:00:00,21.2,21.2,20,92.87,0,0,,,,,9.4,190,1014.3,0,6,0,0,0,,Clear,clear-night,KCHO
KCHO,2021-07-27T06:00:00,21.8,21.8,20,89.52,0,0,,,,,0,0,1015.1,0,10,25.7,0.1,0,,Clear,clear-night,KCHO
KCHO,2021-07-27T07:00:00,21.2,21.2,19.4,89.47,0,0,,,,,0,0,1015.5,0,5,162.6,0.6,2,,Clear,clear-day,KCHO
KCHO,2021-07-27T08:00:00,23.4,23.4,21.2,87.47,0,0,,,,,0,0,1015.8,0,13,361.3,1.3,4,,Clear,clear-day,KCHO
KCHO,2021-07-27T09:00:00,25.7,25.7,21.2,76.22,0,0,,,,,0,0,1015.6,0,16,486.5,1.8,5,,Clear,clear-day,KCHO
KCHO,2021-07-27T10:00:00,28.4,30.6,21.2,65.04,0,0,,,,,0,0,1015.7,0,16,610.3,2.2,6,,Clear,clear-day,KCHO
KCHO,2021-07-27T11:00:00,30.7,32.6,20,52.9,0,0,,,,,0,0,1015.8,0,16,710.3,2.6,7,,Clear,clear-day,KCHO
KCHO,2021-07-27T12:00:00,32.3,34,19.4,46.53,0,0,,,,,9.4,30.6,1015.8,0,16,817.3,2.9,8,,Clear,clear-day,KCHO
KCHO,2021-07-27T13:00:00,33.4,34.3,17.9,39.82,0,0,,,,,11.2,120,1015.3,0,16,856,3.1,9,,Clear,clear-day,KCHO
KCHO,2021-07-27T14:00:00,33.4,34,17.3,38.34,0,0,,,,,9.4,50,1014.9,25,16,831.5,3,8,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2021-07-27T15:00:00,32.9,33.4,17.3,39.43,0,0,,,,,5.4,107.5,1014.7,88,16,674.5,2.4,7,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2021-07-27T16:00:00,34.4,35.1,17.3,36.26,0,0,,,,,0,0,1014.1,0,16,520,1.9,5,,Clear,clear-day,KCHO
KCHO,2021-07-27T17:00:00,35.7,36.6,17.3,33.74,0,0,,,,,7.6,100,1013.8,88,16,345.9,1.2,3,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2021-07-27T18:00:00,33.9,34.9,17.9,38.72,0,0,,,,,9.4,90,1013.4,25,16,217.1,0.8,2,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2021-07-27T19:00:00,33.4,34.3,17.9,39.82,0,0,,,,,7.6,120,1013.2,0,16,79.8,0.3,1,,Clear,clear-day,KCHO
KCHO,2021-07-27T20:00:00,31.8,33.1,18.9,46.4,0,0,,,,,9.4,140,1013.2,0,16,2.5,0,0,,Clear,clear-day,KCHO
KCHO,2021-07-27T21:00:00,30,31.2,18.9,51.42,0,0,,,,,7.6,110,1014.1,25,16,0,0,0,,Partially cloudy,partly-cloudy-night,KCHO
KCHO,2021-07-27T22:00:00,26.8,28.2,20,66.33,0,0,,,,,5.4,340,1014.7,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2021-07-27T23:00:00,26.8,28.4,20.7,69.26,0,0,,,,,0,0,1015,25,16,0,0,0,,Partially cloudy,partly-cloudy-night,KCHO
KCHO,2021-07-28T00:00:00,26.2,26.2,20.7,71.76,0,0,,,,,0,0,1014.8,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2021-07-28T01:00:00,25.7,25.7,20,70.78,0,0,,,,,9.4,268.7,1014.8,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2021-07-28T02:00:00,24.4,24.4,17.9,67.09,0,0,,,,,5.4,304,1014.9,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2021-07-28T03:00:00,23.4,23.4,17.3,68.6,0,0,,,,,5.4,210,1014.5,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2021-07-28T04:00:00,22.3,22.3,17.9,76.16,0,0,,,,,5.4,290,1014.4,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2021-07-28T05:00:00,21.8,21.8,17.9,78.52,0,0,,,,,0,0,1014.7,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2021-07-28T06:00:00,21.8,21.8,18.4,81.02,0,0,,,,,0,0,1015,0,16,28.1,0.1,0,,Clear,clear-night,KCHO
KCHO,2021-07-28T07:00:00,21.2,21.2,18.4,84.06,0,0,,,,,0,0,1015.5,0,16,176.1,0.6,2,,Clear,clear-day,KCHO
KCHO,2021-07-28T08:00:00,23.9,23.9,19.4,75.94,0,0,,,,,0,0,1015.6,0,16,368.6,1.3,4,,Clear,clear-day,KCHO
KCHO,2021-07-28T09:00:00,27.3,28.6,19.4,62.05,0,0,,,,,0,0,1015.8,0,16,558.5,2,6,,Clear,clear-day,KCHO
KCHO,2021-07-28T10:00:00,30,30.5,17.3,46.51,0,0,,,,,9.4,20,1015.8,0,16,721.5,2.6,7,,Clear,clear-day,KCHO
KCHO,2021-07-28T11:00:00,31.8,32.3,17.3,41.96,0,0,,,,,9.4,20,1015.8,0,16,844.3,3,8,,Clear,clear-day,KCHO
KCHO,2021-07-28T12:00:00,32.9,33.4,17.3,39.43,0,0,,,,,7.6,60,1015.7,0,16,916.3,3.3,9,,Clear,clear-day,KCHO
KCHO,2021-07-28T13:00:00,32.9,33.4,17.3,39.43,0,0,,,,,9.4,23.5,1015.2,50,16,933,3.4,9,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2021-07-28T14:00:00,33.9,33.8,15.7,33.68,0,0,,,,,9.4,34.6,1014.7,25,16,871.5,3.1,9,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2021-07-28T15:00:00,33.4,33.4,16.2,35.76,0,0,,,,,0,0,1014.6,88,16,772,2.8,8,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2021-07-28T16:00:00,34.4,34.8,16.8,35.13,0,0,,,,,11.2,340,1014.1,0,16,620.8,2.2,6,,Clear,clear-day,KCHO
KCHO,2021-07-28T17:00:00,33.9,34,16.2,34.77,0,0,,,,,11.2,70,1013.6,50,16,433.9,1.6,4,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2021-07-28T18:00:00,33.4,33.7,16.8,37.15,0,0,,,,,9.4,130,1013.6,25,16,223.9,0.8,2,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2021-07-28T19:00:00,31.8,32.6,17.9,43.58,0,0,,,,,7.6,150,1013.5,0,16,69.1,0.2,1,,Clear,clear-day,KCHO
KCHO,2021-07-28T20:00:00,30.7,31.7,18.4,47.88,0,0,,,,,5.4,150,1013.7,0,16,1.8,0,0,,Clear,clear-day,KCHO
KCHO,2021-07-28T21:00:00,28.4,29.5,18.9,56.41,0,0,,,,,5.4,110,1013.8,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2021-07-28T22:00:00,27.3,28.6,19.4,62.05,0,0,,,,,11.2,300,1015.2,88,14,0,0,0,,Partially cloudy,partly-cloudy-night,KCHO
KCHO,2021-07-28T23:00:00,23.9,23.9,21.2,84.87,3.6,100,rain,,,,7.6,204,1015.9,100,14,0,0,0,,"Rain, Overcast",rain,KCHO
KCHO,2021-07-29T00:00:00,23.4,23.4,20.7,84.82,0,0,,,,,9.4,220,1015.9,100,16,0,0,0,,Overcast,cloudy,KCHO
KCHO,2021-07-29T01:00:00,22.3,22.3,20,86.83,0,0,,,,,0,0,1015.6,25,16,0,0,0,,Partially cloudy,partly-cloudy-night,KCHO
KCHO,2021-07-29T02:00:00,21.8,21.8,20,89.52,0,0,,,,,0,0,1014.8,0,10,0,0,0,,Clear,clear-night,KCHO
KCHO,2021-07-29T03:00:00,21.8,21.8,19.4,86.25,0,0,,,,,0,0,1014.6,0,14,0,0,0,,Clear,clear-night,KCHO
KCHO,2021-07-29T04:00:00,21.2,21.2,19.4,89.47,0,0,,,,,0,0,1014.6,0,13,0,0,0,,Clear,clear-night,KCHO
